Linux 6.8.0-60-generic (luna) 	07/02/2025 	_x86_64_	(224 CPU)

05:49:46 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
05:49:51 PM   31   93.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    7.00
05:49:51 PM   32    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:51 PM   33    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:51 PM   34    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:51 PM   35    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:51 PM   36    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:51 PM   37    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:51 PM   38    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:51 PM   39    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:51 PM   40    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:51 PM   41    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:51 PM   42    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:51 PM   43    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:51 PM   44    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:51 PM   45    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:51 PM   46    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:51 PM   47    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:51 PM   48    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:51 PM   49   93.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    7.00
05:49:51 PM   50    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:51 PM   51    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:51 PM   52    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   99.01
05:49:51 PM   53    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:51 PM   54    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:51 PM   55    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:51 PM   56    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:51 PM   57    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:51 PM   58    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:51 PM   59   93.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    7.00
05:49:51 PM   60    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:51 PM   61   93.94    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.06
05:49:51 PM   62   44.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   56.00
05:49:51 PM   63    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:51 PM   64   20.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   80.00
05:49:51 PM   65   93.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    7.00
05:49:51 PM   66    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:51 PM   67    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:51 PM   68   93.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    7.00
05:49:51 PM   69   93.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    7.00
05:49:51 PM   70    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:51 PM   71   93.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    7.00
05:49:51 PM   72    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:51 PM   73    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:51 PM   74    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:51 PM   75   93.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    7.00
05:49:51 PM   76    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:51 PM   77   93.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    7.00
05:49:51 PM   78   93.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    7.00
05:49:51 PM   79    8.91    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   91.09
05:49:51 PM   80   93.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    7.00
05:49:51 PM   81   93.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    7.00
05:49:51 PM   82    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:51 PM   83   93.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    7.00
05:49:51 PM   84   94.95    0.00    5.05    0.00    0.00    0.00    0.00    0.00    0.00    0.00
05:49:51 PM   85    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:51 PM   86   98.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    1.98
05:49:51 PM   87    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:51 PM   88    6.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   94.00
05:49:51 PM   89   93.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    7.00
05:49:51 PM   90    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:51 PM   91   93.94    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.06
05:49:51 PM   92    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:51 PM   93   93.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    7.00
05:49:51 PM   94    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:51 PM   95   93.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    7.00
05:49:51 PM   96    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:51 PM   97   93.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    7.00
05:49:51 PM   98   98.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    2.00
05:49:51 PM   99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:51 PM  100    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:51 PM  101    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:51 PM  102    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:51 PM  103    1.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00    0.00   93.00
05:49:51 PM  104    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:51 PM  105    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:51 PM  106    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:51 PM  107    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:51 PM  108    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:51 PM  109   93.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    7.00
05:49:51 PM  110   98.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    2.00
05:49:51 PM  111    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:51 PM  112   77.78    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   22.22
05:49:51 PM  113   93.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    7.00
05:49:51 PM  114    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:51 PM  115   93.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    7.00
05:49:51 PM  116    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:51 PM  117    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:51 PM  118   93.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    7.00
05:49:51 PM  119   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
05:49:51 PM  120   93.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    7.00
05:49:51 PM  121   93.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    7.00
05:49:51 PM  122   93.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    7.00
05:49:51 PM  123   93.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    7.00
05:49:51 PM  124   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
05:49:51 PM  125   93.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    7.00
05:49:51 PM  126    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:51 PM  127   93.94    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.06
05:49:51 PM  128   93.07    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.93
05:49:51 PM  129    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:51 PM  130   93.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    7.00
05:49:51 PM  131    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:51 PM  132   93.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    7.00
05:49:51 PM  133   92.08    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00    6.93
05:49:51 PM  134   93.07    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.93
05:49:51 PM  135    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:51 PM  136   93.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    7.00
05:49:51 PM  137   93.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    7.00
05:49:51 PM  138    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:51 PM  139   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
05:49:51 PM  140   93.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    7.00
05:49:51 PM  141    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
05:49:51 PM  142   93.07    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.93
05:49:51 PM  143    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:51 PM  144   93.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    7.00
05:49:51 PM  145   93.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    7.00
05:49:51 PM  146   93.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    7.00
05:49:51 PM  147   93.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    7.00
05:49:51 PM  148   93.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    7.00
05:49:51 PM  149   93.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    7.00
05:49:51 PM  150   92.08    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00    6.93
05:49:51 PM  151   93.94    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.06
05:49:51 PM  152   92.08    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00    6.93
05:49:51 PM  153   93.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    7.00
05:49:51 PM  154   93.94    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.06
05:49:51 PM  155   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
05:49:51 PM  156   93.94    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.06
05:49:51 PM  157   93.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    7.00
05:49:51 PM  158   93.94    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.06
05:49:51 PM  159   93.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    7.00
05:49:51 PM  160   93.94    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.06
05:49:51 PM  161    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
05:49:51 PM  162   93.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    7.00
05:49:51 PM  163   93.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
05:49:51 PM  164   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
05:49:51 PM  165   93.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    7.00
05:49:51 PM  166   93.07    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.93
05:49:51 PM  167   93.94    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.06
05:49:51 PM  168   93.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    7.00
05:49:51 PM  169   93.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    7.00
05:49:51 PM  170   92.08    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00    6.93
05:49:51 PM  171    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:51 PM  172   93.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    7.00
05:49:51 PM  173    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:51 PM  174   95.05    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    4.95
05:49:51 PM  175   93.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    7.00
05:49:51 PM  176   94.95    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.05
05:49:51 PM  177    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:51 PM  178   93.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    7.00
05:49:51 PM  179   93.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    7.00
05:49:51 PM  180    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
05:49:51 PM  181    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:51 PM  182   93.94    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.06
05:49:51 PM  183    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:51 PM  184   93.94    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.06
05:49:51 PM  185   93.94    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.06
05:49:51 PM  186   93.07    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.93
05:49:51 PM  187    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:51 PM  188   93.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    7.00
05:49:51 PM  189    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:51 PM  190    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:51 PM  191    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:51 PM  192    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:51 PM  193    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:51 PM  194   93.07    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.93
05:49:51 PM  195    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:51 PM  196    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:51 PM  197    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:51 PM  198   98.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    1.01
05:49:51 PM  199   93.07    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.93
05:49:51 PM  200   93.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    7.00
05:49:51 PM  201    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
05:49:51 PM  202   93.07    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.93
05:49:51 PM  203    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:51 PM  204   93.94    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.06
05:49:51 PM  205    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:51 PM  206   93.94    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.06
05:49:51 PM  207    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:51 PM  208   93.07    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.93
05:49:51 PM  209    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:51 PM  210   98.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    2.00
05:49:51 PM  211   97.03    0.00    2.97    0.00    0.00    0.00    0.00    0.00    0.00    0.00
05:49:51 PM  212   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
05:49:51 PM  213   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.00
05:49:51 PM  214   92.08    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00    6.93
05:49:51 PM  215    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   99.01
05:49:51 PM  216   93.07    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.93
05:49:51 PM  217   93.94    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.06
05:49:51 PM  218   93.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    7.00
05:49:51 PM  219   93.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    7.00
05:49:51 PM  220   93.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    7.00
05:49:51 PM  221    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:51 PM  222   98.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    1.98
05:49:51 PM  223   93.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    7.00

05:49:51 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
05:49:52 PM  all   46.48    0.00    0.06    0.00    0.00    0.00    0.00    0.00    0.00   53.46
05:49:52 PM    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:52 PM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:52 PM    2   92.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    8.00
05:49:52 PM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:52 PM    4   91.09    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    8.91
05:49:52 PM    5   92.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    8.00
05:49:52 PM    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:52 PM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:52 PM    8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:52 PM    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:52 PM   10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:52 PM   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:52 PM   12    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
05:49:52 PM   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:52 PM   14   91.09    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    8.91
05:49:52 PM   15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:52 PM   16   45.54    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   54.46
05:49:52 PM   17   91.92    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    8.08
05:49:52 PM   18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:52 PM   19   92.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    8.00
05:49:52 PM   20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:52 PM   21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:52 PM   22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:52 PM   23   91.09    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00    7.92
05:49:52 PM   24    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:52 PM   25    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
05:49:52 PM   26   73.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   27.00
05:49:52 PM   27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:52 PM   28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:52 PM   29   91.92    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    8.08
05:49:52 PM   30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:52 PM   31   92.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    8.00
05:49:52 PM   32    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:52 PM   33    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:52 PM   34    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:52 PM   35    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:52 PM   36    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:52 PM   37    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:52 PM   38    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:52 PM   39    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:52 PM   40    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:52 PM   41    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:52 PM   42    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:52 PM   43    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
05:49:52 PM   44    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:52 PM   45    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:52 PM   46    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:52 PM   47    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:52 PM   48    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:52 PM   49   92.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    8.00
05:49:52 PM   50    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:52 PM   51    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:52 PM   52    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:52 PM   53    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:52 PM   54    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:52 PM   55    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:52 PM   56    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:52 PM   57    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:52 PM   58    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:52 PM   59   92.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    8.00
05:49:52 PM   60    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:52 PM   61   92.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    8.00
05:49:52 PM   62    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:52 PM   63    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:52 PM   64    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:52 PM   65   92.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    8.00
05:49:52 PM   66    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:52 PM   67    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:52 PM   68   91.92    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    8.08
05:49:52 PM   69   91.92    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    8.08
05:49:52 PM   70    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:52 PM   71   92.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    8.00
05:49:52 PM   72    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:52 PM   73    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:52 PM   74    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:49:52 PM   75   92.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    8.00
05:49:52 PM   76    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
