Linux 6.8.0-60-generic (luna) 	07/06/2025 	_x86_64_	(224 CPU)

10:16:57 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:17:08 AM   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:08 AM   15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:08 AM   16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:08 AM   17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:08 AM   18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:08 AM   19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:08 AM   20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:08 AM   21   96.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:17:08 AM   22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:08 AM   23   12.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   88.00
10:17:08 AM   24    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
10:17:08 AM   25   33.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   67.00
10:17:08 AM   26   94.95    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.05
10:17:08 AM   27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:08 AM   28   95.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00
10:17:08 AM   29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:08 AM   30   94.95    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.05
10:17:08 AM   31   32.32    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   67.68
10:17:08 AM   32   94.06    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00    4.95
10:17:08 AM   33    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:08 AM   34   94.06    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00    4.95
10:17:08 AM   35    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:08 AM   36   95.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00
10:17:08 AM   37    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:08 AM   38   94.06    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00    4.95
10:17:08 AM   39    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:08 AM   40   95.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00
10:17:08 AM   41    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   99.01
10:17:08 AM   42   94.95    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.05
10:17:08 AM   43    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   99.01
10:17:08 AM   44   94.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00
10:17:08 AM   45   11.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   89.00
10:17:08 AM   46   94.95    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.05
10:17:08 AM   47   66.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   34.00
10:17:08 AM   48   94.95    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.05
10:17:08 AM   49   55.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   45.00
10:17:08 AM   50   95.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00
10:17:08 AM   51   63.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   37.00
10:17:08 AM   52    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:08 AM   53    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
10:17:08 AM   54   94.95    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.05
10:17:08 AM   55    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:08 AM   56   95.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00
10:17:08 AM   57    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:08 AM   58    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:08 AM   59    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:08 AM   60   95.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00
10:17:08 AM   61    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:08 AM   62   94.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00
10:17:08 AM   63    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
10:17:08 AM   64   94.95    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.05
10:17:08 AM   65    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:08 AM   66   95.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00
10:17:08 AM   67    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:08 AM   68   94.06    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00    4.95
10:17:08 AM   69    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:08 AM   70    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:08 AM   71    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:08 AM   72    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:08 AM   73    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:08 AM   74   95.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00
10:17:08 AM   75    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:08 AM   76   95.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00
10:17:08 AM   77    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:08 AM   78   95.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00
10:17:08 AM   79    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:08 AM   80    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:08 AM   81    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:08 AM   82    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:08 AM   83    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:08 AM   84   94.95    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.05
10:17:08 AM   85    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:08 AM   86   95.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00
10:17:08 AM   87    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:08 AM   88    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:08 AM   89   94.06    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00    4.95
10:17:08 AM   90   94.06    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00    4.95
10:17:08 AM   91    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:08 AM   92   95.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00
10:17:08 AM   93    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:08 AM   94   95.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00
10:17:08 AM   95    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   99.01
10:17:08 AM   96   94.06    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00    4.95
10:17:08 AM   97    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:08 AM   98    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:08 AM   99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:08 AM  100    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:08 AM  101    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:08 AM  102    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:08 AM  103    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:08 AM  104    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:08 AM  105    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:08 AM  106   95.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00
10:17:08 AM  107    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:08 AM  108    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:08 AM  109    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:08 AM  110   94.06    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00    4.95
10:17:08 AM  111    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:08 AM  112   23.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   76.00
10:17:08 AM  113    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:08 AM  114    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:08 AM  115    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:08 AM  116    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:08 AM  117   95.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00
10:17:08 AM  118    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:08 AM  119   95.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00
10:17:08 AM  120  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:17:08 AM  121   95.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00
10:17:08 AM  122    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:08 AM  123   95.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00
10:17:08 AM  124    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:08 AM  125   94.95    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.05
10:17:08 AM  126   95.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00
10:17:08 AM  127   95.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00
10:17:08 AM  128   95.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00
10:17:08 AM  129   95.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00
10:17:08 AM  130   95.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00
10:17:08 AM  131   95.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00
10:17:08 AM  132   94.95    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.05
10:17:08 AM  133    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:08 AM  134   94.95    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.05
10:17:08 AM  135   95.96    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    4.04
10:17:08 AM  136   95.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00
10:17:08 AM  137   96.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    4.00
10:17:08 AM  138    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:08 AM  139   94.06    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.94
10:17:08 AM  140    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:08 AM  141   95.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00
10:17:08 AM  142    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:08 AM  143   96.97    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    3.03
10:17:08 AM  144    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
10:17:08 AM  145   93.14    0.00    0.98    0.00    0.00    0.00    0.00    0.00    0.00    5.88
10:17:08 AM  146    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:08 AM  147   94.06    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00    4.95
10:17:08 AM  148    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:08 AM  149   95.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00
10:17:08 AM  150    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:08 AM  151   95.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00
10:17:08 AM  152    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:08 AM  153   95.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00
10:17:08 AM  154    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:08 AM  155   94.06    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00    4.95
10:17:08 AM  156    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:08 AM  157   95.96    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    4.04
10:17:08 AM  158    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:08 AM  159   98.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    2.00
10:17:08 AM  160    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   99.01
10:17:08 AM  161   97.03    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    2.97
10:17:08 AM  162    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:08 AM  163   98.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    2.00
10:17:08 AM  164   95.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00
10:17:08 AM  165   95.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00
10:17:08 AM  166    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:08 AM  167   95.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00
10:17:08 AM  168    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:08 AM  169   98.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:17:08 AM  170   95.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00
10:17:08 AM  171   95.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00
10:17:08 AM  172    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:08 AM  173   95.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00
10:17:08 AM  174    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:08 AM  175   94.06    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00    4.95
10:17:08 AM  176    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:08 AM  177   95.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00
10:17:08 AM  178    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
10:17:08 AM  179   94.06    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00    4.95
10:17:08 AM  180    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:08 AM  181   95.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00
10:17:08 AM  182   95.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00
10:17:08 AM  183   95.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00
10:17:08 AM  184   95.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00
10:17:08 AM  185   94.06    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00    4.95
10:17:08 AM  186    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:08 AM  187   95.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00
10:17:08 AM  188    2.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
10:17:08 AM  189   95.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00
10:17:08 AM  190    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
10:17:08 AM  191   94.06    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00    4.95
10:17:08 AM  192   94.06    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00    4.95
10:17:08 AM  193   95.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00
10:17:08 AM  194   94.95    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.05
10:17:08 AM  195   95.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00
10:17:08 AM  196    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:08 AM  197   94.06    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00    4.95
10:17:08 AM  198    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:08 AM  199   95.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00
10:17:08 AM  200   95.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00
10:17:08 AM  201    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:08 AM  202    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
10:17:08 AM  203   95.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00
10:17:08 AM  204    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:08 AM  205   94.06    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00    4.95
10:17:08 AM  206    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:08 AM  207   94.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00
10:17:08 AM  208    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:08 AM  209   94.95    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.05
10:17:08 AM  210   95.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00
10:17:08 AM  211   95.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00
10:17:08 AM  212   94.95    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.05
10:17:08 AM  213   95.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00
10:17:08 AM  214   95.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00
10:17:08 AM  215   95.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00
10:17:08 AM  216   94.06    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00    4.95
10:17:08 AM  217   95.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00
10:17:08 AM  218    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:08 AM  219   95.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00
10:17:08 AM  220   94.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00
10:17:08 AM  221   95.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00
10:17:08 AM  222    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:08 AM  223   94.06    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00    4.95

10:17:08 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:17:09 AM  all   49.01    0.00    0.16    0.00    0.00    0.00    0.00    0.00    0.00   50.82
10:17:09 AM    0    1.06    0.00    0.00    0.00    0.00    1.06    0.00    0.00    0.00   97.87
10:17:09 AM    1   96.97    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    3.03
10:17:09 AM    2   95.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00    4.00
10:17:09 AM    3   96.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00    3.00
10:17:09 AM    4   96.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    4.00
10:17:09 AM    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:09 AM    6   96.97    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    3.03
10:17:09 AM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:09 AM    8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:09 AM    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:09 AM   10   96.94    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    3.06
10:17:09 AM   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:09 AM   12   96.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    4.00
10:17:09 AM   13    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
10:17:09 AM   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:09 AM   15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:09 AM   16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:09 AM   17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:09 AM   18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:09 AM   19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:09 AM   20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:09 AM   21   96.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:17:09 AM   22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:09 AM   23   67.68    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   32.32
10:17:09 AM   24    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:09 AM   25   34.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   66.00
10:17:09 AM   26   96.97    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    3.03
10:17:09 AM   27   14.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   86.00
10:17:09 AM   28   96.97    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    3.03
10:17:09 AM   29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:09 AM   30   96.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    4.00
10:17:09 AM   31   86.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   14.00
10:17:09 AM   32   96.94    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    3.06
10:17:09 AM   33    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:09 AM   34   95.96    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    4.04
10:17:09 AM   35    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:09 AM   36   96.97    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    3.03
10:17:09 AM   37    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:09 AM   38   96.94    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    3.06
10:17:09 AM   39    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:09 AM   40   96.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    4.00
10:17:09 AM   41    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:09 AM   42   96.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    4.00
10:17:09 AM   43    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:09 AM   44   96.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    4.00
10:17:09 AM   45    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:09 AM   46   96.97    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    3.03
10:17:09 AM   47   11.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   89.00
10:17:09 AM   48   96.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    4.00
10:17:09 AM   49    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:09 AM   50   96.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00    3.00
10:17:09 AM   51  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:17:09 AM   52    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
10:17:09 AM   53    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:09 AM   54   96.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    4.00
10:17:09 AM   55    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:09 AM   56   96.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    4.00
10:17:09 AM   57    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:09 AM   58    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:17:09 AM   59    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
